KO	SRS011061	SRS012273	SRS011134	SRS011239
K01990	4.652175572787068	6.13247054687471	4.597854856619872	4.261922955058861
K01991	2.9347745797471756	1.6577956245672172	0.8945319411829256	2.248629262590372
K01992	5.4512669734696555	5.992874814056522	4.1613517824087305	5.607328585855579
K01993	1.7251637478425166	1.2979245166565927	0.9295570095877641	1.911824628197284
K01994	0.0	0.0004755780978613435	0.008301058180694057	0.0
K01995	0.09540556300212555	0.32495859604691696	0.2726840987030915	0.15688845581604624
K01996	0.07755499443104306	0.2721703818468887	0.26909124821281993	0.12164712106610892
K01997	0.09631896399581535	0.25999237147003884	0.24144234605429088	0.14236512370932053
K01998	0.09600368244906768	0.3115621351330753	0.2518753129814559	0.14107301233947384
K01999	0.06604757418165179	0.3648758488512205	0.16856397314446972	0.17104613379465866
K02000	0.6114935111831672	0.7115943000275158	0.5204764028603359	0.6587622624844434
K02001	0.29604785684572626	0.5059550900321659	0.3808319646482028	0.19448032722012562
K02002	0.4021445611068618	0.35563275524047727	0.2893569872155673	0.5703586040738812
K02003	4.347874691053542	6.606843805291517	5.371884937864061	4.685534305159647
K02004	12.382451105536285	8.736251210490515	7.53990973213363	12.136993058767885
K02005	3.2104148933800896	2.8374382726670713	1.6892927276743295	3.181275228219747
K02006	0.07387995382782434	0.08440681296377735	0.08876429626239543	0.013691898713851474
K02007	0.04513249869957824	0.07377170073270348	0.07022141138883027	0.008758341450423365
K02008	0.05459565080913164	0.0780625928324016	0.0642700004347389	0.0035126757336627254
K02009	0.0	0.011294733388923004	0.004241953343580748	0.0015020459612040881
K02010	0.048108905662595035	0.1586415033154744	0.12787419664257804	0.0832329033537439
K02011	0.05447562099562867	0.14711659072258393	0.1190409960230435	0.08320314481330854
K02012	0.04175063566568968	0.23974677809347533	0.13819520334059823	0.1138534254326585
K02013	2.2060183749843576	1.2920178214906926	1.0592676894956448	2.34784865629515
K02014	3.5579209143604023	3.201744510852924	1.39842704819528	2.8217483734459434
K02015	1.7588300911121342	1.5529113822478688	1.1563445712816913	1.9091139835261588
K02016	3.156896872198427	2.443086309134458	1.9296207745596499	3.584381043554134
K02017	0.023194385052677544	0.053569752462768384	0.10529583884703926	0.05106208409874716
K02018	0.04216121967386155	0.10867126318019116	0.23170291561709275	0.0913381242081051
K02019	0.008342260794480902	0.04555250174503823	0.004695386478951027	0.0056519705017207015
K02020	0.029548741177791906	0.08229291523156312	0.150354242222415	0.07484648161256038
K02021	0.0	0.00020024688430193672	0.000666918252048401	0.0
K02022	0.0	0.00013918287406747092	0.0	0.0
K02024	0.0	0.004997377158750529	3.534801323138024e-05	0.00032068745951445486
K02025	0.15977354013869452	0.40274916029134117	0.42738613086528676	0.16214367093113952
K02026	0.1745103003733103	0.44896979201456383	0.6916534568895909	0.18889890708839252
K02027	0.17834549962289178	0.5921032792273877	0.38801534612628524	0.29411344481915946
K02028	0.039837675446990045	0.2618929140539606	0.248748008545656	0.11815320871138495
K02029	0.10080538350000674	0.4131021103749201	0.1520905079957243	0.15559317438893253
K02030	0.1190212333484317	0.5636443681195725	0.2964698009210868	0.25016671153561437
K02031	0.10308679441434761	0.2506109799479124	0.06814206014382505	0.1237915278593726
K02032	0.05684097691198871	0.09913175465877076	0.01577970497834878	0.033673418807387584
K02033	0.15970545264990316	0.36642652153954564	0.076295355912065	0.12373635077527301
K02034	0.142643944755729	0.42931280485722567	0.35823499771813605	0.13376727674815722
K02035	0.09232372144966239	0.42111736336720834	0.07737956594907029	0.1585582850879135
K02036	0.5638611445131974	0.5845019591636194	0.6291548304829027	0.5630018781841254
